Area,Variable Name,Year,Value
Costa Rica,Agricultural water withdrawal as % of total water withdrawal (%),2017,72.07263619
Costa Rica,Total population with access to safe drinking-water (JMP) (%),2017,97.8
Costa Rica,Urban population with access to safe drinking-water (JMP) (%),2017,99.6
Costa Rica,GDP per capita (current US$/inhab),1972,808.792198
Costa Rica,"Agriculture, value added (% GDP) (%)",1972,13.900456
Costa Rica,GDP per capita (current US$/inhab),1977,1769.846753
Costa Rica,"Agriculture, value added (% GDP) (%)",1977,15.139923
Costa Rica,GDP per capita (current US$/inhab),1982,1314.831798
Costa Rica,"Agriculture, value added (% GDP) (%)",1982,16.944259
Costa Rica,GDP per capita (current US$/inhab),1987,2006.852188
Costa Rica,"Agriculture, value added (% GDP) (%)",1987,12.500186
Croatia,GDP per capita (current US$/inhab),1992,2588.755815
Croatia,"Agriculture, value added (% GDP) (%)",1992,8.834951
Croatia,Human Development Index (HDI) [highest = 1] (-),1992,0.665
Croatia,Total population with access to safe drinking-water (JMP) (%),1992,98.2
Croatia,Urban population with access to safe drinking-water (JMP) (%),1992,99.8
Croatia,GDP per capita (current US$/inhab),1997,5263.188248
Croatia,"Agriculture, value added (% GDP) (%)",1997,5.280707
Croatia,Human Development Index (HDI) [highest = 1] (-),1997,0.72
Croatia,Total population with access to safe drinking-water (JMP) (%),1997,98.3
Croatia,Urban population with access to safe drinking-water (JMP) (%),1997,99.8
Croatia,GDP per capita (current US$/inhab),2002,6100.292071
Croatia,"Agriculture, value added (% GDP) (%)",2002,4.8908
Croatia,Human Development Index (HDI) [highest = 1] (-),2002,0.767
Croatia,Agricultural water withdrawal as % of total water withdrawal (%),2002,1.028770706
Croatia,Total population with access to safe drinking-water (JMP) (%),2002,98.4
Croatia,Urban population with access to safe drinking-water (JMP) (%),2002,99.8
Croatia,GDP per capita (current US$/inhab),2007,13793.60026
Croatia,"Agriculture, value added (% GDP) (%)",2007,3.726651
Croatia,Human Development Index (HDI) [highest = 1] (-),2007,0.801
Croatia,Agricultural water withdrawal as % of total water withdrawal (%),2007,0.491573034
Croatia,Total population with access to safe drinking-water (JMP) (%),2007,98.9
Croatia,Urban population with access to safe drinking-water (JMP) (%),2007,99.7
Croatia,GDP per capita (current US$/inhab),2012,13148.88291
Croatia,"Agriculture, value added (% GDP) (%)",2012,3.34008
Croatia,Human Development Index (HDI) [highest = 1] (-),2012,0.82
Croatia,Agricultural water withdrawal as % of total water withdrawal (%),2012,5.107287508
Croatia,Total population with access to safe drinking-water (JMP) (%),2012,99.4
Croatia,Urban population with access to safe drinking-water (JMP) (%),2012,99.7
Croatia,GDP per capita (current US$/inhab),2017,13204.75154
Croatia,"Agriculture, value added (% GDP) (%)",2017,2.935786
Croatia,Human Development Index (HDI) [highest = 1] (-),2017,0.835
Croatia,Agricultural water withdrawal as % of total water withdrawal (%),2017,10.62937063
Croatia,Total population with access to safe drinking-water (JMP) (%),2017,99.6
Croatia,Urban population with access to safe drinking-water (JMP) (%),2017,99.6
Cuba,GDP per capita (current US$/inhab),1992,2057.65829
Cuba,"Agriculture, value added (% GDP) (%)",1992,11.463254
Cuba,Human Development Index (HDI) [highest = 1] (-),1992,0.663
Cuba,Urban population with access to safe drinking-water (JMP) (%),1992,94.1
Cuba,GDP per capita (current US$/inhab),1997,2302.936186
Cuba,"Agriculture, value added (% GDP) (%)",1997,7.18721
Cuba,Human Development Index (HDI) [highest = 1] (-),1997,0.669
Cuba,Agricultural water withdrawal as % of total water withdrawal (%),1997,51.52487836
Cuba,Total population with access to safe drinking-water (JMP) (%),1997,89.8
Cuba,Urban population with access to safe drinking-water (JMP) (%),1997,94.6
Cuba,GDP per capita (current US$/inhab),2002,2994.339988
Cuba,"Agriculture, value added (% GDP) (%)",2002,5.945729
Cuba,Human Development Index (HDI) [highest = 1] (-),2002,0.693
Cuba,Agricultural water withdrawal as % of total water withdrawal (%),2002,52.4284117
Cuba,Total population with access to safe drinking-water (JMP) (%),2002,91.2
Cuba,Urban population with access to safe drinking-water (JMP) (%),2002,95.1
Cuba,GDP per capita (current US$/inhab),2007,5184.485381
Cuba,"Agriculture, value added (% GDP) (%)",2007,3.908108
Cuba,Human Development Index (HDI) [highest = 1] (-),2007,0.768
Cuba,Agricultural water withdrawal as % of total water withdrawal (%),2007,50.15496182
Cuba,Total population with access to safe drinking-water (JMP) (%),2007,92.7
Cuba,Urban population with access to safe drinking-water (JMP) (%),2007,95.6
Cuba,GDP per capita (current US$/inhab),2012,6425.941119
Cuba,"Agriculture, value added (% GDP) (%)",2012,3.850098
Cuba,Human Development Index (HDI) [highest = 1] (-),2012,0.764
Cuba,Agricultural water withdrawal as % of total water withdrawal (%),2012,63.23307762
Cuba,Total population with access to safe drinking-water (JMP) (%),2012,94.1
Cuba,Urban population with access to safe drinking-water (JMP) (%),2012,96.1
Cuba,GDP per capita (current US$/inhab),2017,8433.092699
Cuba,"Agriculture, value added (% GDP) (%)",2017,3.800684
Cuba,Human Development Index (HDI) [highest = 1] (-),2017,0.777
Cuba,Agricultural water withdrawal as % of total water withdrawal (%),2017,64.93749102
Cuba,Total population with access to safe drinking-water (JMP) (%),2017,94.9
Cuba,Urban population with access to safe drinking-water (JMP) (%),2017,96.4
Cuba,GDP per capita (current US$/inhab),1972,901.360989
Cuba,"Agriculture, value added (% GDP) (%)",1972,11.179403
Cuba,GDP per capita (current US$/inhab),1977,1474.463947
Cuba,"Agriculture, value added (% GDP) (%)",1977,11.178815
Cuba,GDP per capita (current US$/inhab),1982,2111.027086
Cuba,"Agriculture, value added (% GDP) (%)",1982,11.228678
Cuba,GDP per capita (current US$/inhab),1987,2455.148496
Cuba,"Agriculture, value added (% GDP) (%)",1987,11.655321
Cyprus,GDP per capita (current US$/inhab),1992,12679.34047
Cyprus,"Agriculture, value added (% GDP) (%)",1992,5.489592
Cyprus,Human Development Index (HDI) [highest = 1] (-),1992,0.738
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),1992,73.7654321
Cyprus,Total population with access to safe drinking-water (JMP) (%),1992,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),1992,100
Cyprus,GDP per capita (current US$/inhab),1997,14224.94841
Cyprus,"Agriculture, value added (% GDP) (%)",1997,3.920749
Cyprus,Human Development Index (HDI) [highest = 1] (-),1997,0.789
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),1997,74.18851878
Cyprus,Total population with access to safe drinking-water (JMP) (%),1997,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),1997,100
Cyprus,GDP per capita (current US$/inhab),2002,16041.79327
Cyprus,"Agriculture, value added (% GDP) (%)",2002,3.787994
Cyprus,Human Development Index (HDI) [highest = 1] (-),2002,0.814
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),2002,75.93893542
Cyprus,Total population with access to safe drinking-water (JMP) (%),2002,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),2002,100
Cyprus,GDP per capita (current US$/inhab),2007,31353.20266
Cyprus,"Agriculture, value added (% GDP) (%)",2007,2.023801
Cyprus,Human Development Index (HDI) [highest = 1] (-),2007,0.844
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),2007,66.02031394
Cyprus,Total population with access to safe drinking-water (JMP) (%),2007,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),2007,100
Cyprus,GDP per capita (current US$/inhab),2012,28912.42884
Cyprus,"Agriculture, value added (% GDP) (%)",2012,2.007119
Cyprus,Human Development Index (HDI) [highest = 1] (-),2012,0.852
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),2012,67.32283465
Cyprus,Total population with access to safe drinking-water (JMP) (%),2012,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),2012,100
Cyprus,GDP per capita (current US$/inhab),2017,26473.00761
Cyprus,"Agriculture, value added (% GDP) (%)",2017,2.020489
Cyprus,Human Development Index (HDI) [highest = 1] (-),2017,0.871
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),2017,59.16398714
Cyprus,Total population with access to safe drinking-water (JMP) (%),2017,100
Cyprus,Urban population with access to safe drinking-water (JMP) (%),2017,100
Cyprus,GDP per capita (current US$/inhab),1972,1397.192358
Cyprus,"Agriculture, value added (% GDP) (%)",1972,15.579644
Cyprus,GDP per capita (current US$/inhab),1977,2337.269034
Cyprus,"Agriculture, value added (% GDP) (%)",1977,12.672074
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),1977,81.80708181
Cyprus,GDP per capita (current US$/inhab),1982,4643.148208
Cyprus,"Agriculture, value added (% GDP) (%)",1982,8.890395
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),1982,78.41031149
Cyprus,GDP per capita (current US$/inhab),1987,7500.903368
Cyprus,"Agriculture, value added (% GDP) (%)",1987,7.125636
Cyprus,Agricultural water withdrawal as % of total water withdrawal (%),1987,75.76045627
Czechia,GDP per capita (current US$/inhab),1997,5976.878919
Czechia,"Agriculture, value added (% GDP) (%)",1997,3.316239
Czechia,Human Development Index (HDI) [highest = 1] (-),1997,0.774
Czechia,Agricultural water withdrawal as % of total water withdrawal (%),1997,0.802407222
Czechia,Total population with access to safe drinking-water (JMP) (%),1997,99.8
Czechia,Urban population with access to safe drinking-water (JMP) (%),1997,99.9
Czechia,GDP per capita (current US$/inhab),2002,7989.413672
Czechia,"Agriculture, value added (% GDP) (%)",2002,2.56298
Czechia,Human Development Index (HDI) [highest = 1] (-),2002,0.813
Czechia,Agricultural water withdrawal as % of total water withdrawal (%),2002,0.980083857
Czechia,Total population with access to safe drinking-water (JMP) (%),2002,99.8
Czechia,Urban population with access to safe drinking-water (JMP) (%),2002,99.9
Czechia,GDP per capita (current US$/inhab),2007,18271.21038
Czechia,"Agriculture, value added (% GDP) (%)",2007,1.963794
Czechia,Human Development Index (HDI) [highest = 1] (-),2007,0.85
Czechia,Agricultural water withdrawal as % of total water withdrawal (%),2007,1.513458608
Czechia,Total population with access to safe drinking-water (JMP) (%),2007,99.9
Czechia,Urban population with access to safe drinking-water (JMP) (%),2007,99.9
Czechia,GDP per capita (current US$/inhab),2012,19588.28999
Czechia,"Agriculture, value added (% GDP) (%)",2012,2.349706
Czechia,Human Development Index (HDI) [highest = 1] (-),2012,0.865
Czechia,Agricultural water withdrawal as % of total water withdrawal (%),2012,2.346550788
Czechia,Total population with access to safe drinking-water (JMP) (%),2012,100
Czechia,Urban population with access to safe drinking-water (JMP) (%),2012,100
Czechia,GDP per capita (current US$/inhab),2017,20334.09153
Czechia,"Agriculture, value added (% GDP) (%)",2017,2.057569
Czechia,Human Development Index (HDI) [highest = 1] (-),2017,0.888
Czechia,Agricultural water withdrawal as % of total water withdrawal (%),2017,2.858194308
Czechia,Total population with access to safe drinking-water (JMP) (%),2017,100
Czechia,Urban population with access to safe drinking-water (JMP) (%),2017,100
Côte d'Ivoire,GDP per capita (current US$/inhab),1992,914.141531
Côte d'Ivoire,"Agriculture, value added (% GDP) (%)",1992,29.073783
Côte d'Ivoire,Human Development Index (HDI) [highest = 1] (-),1992,0.393
Côte d'Ivoire,Agricultural water withdrawal as % of total water withdrawal (%),1992,65.90709501
Côte d'Ivoire,Total population with access to safe drinking-water (JMP) (%),1992,76.3
Côte d'Ivoire,Urban population with access to safe drinking-water (JMP) (%),1992,90.5
Côte d'Ivoire,GDP per capita (current US$/inhab),1997,758.911944
Côte d'Ivoire,"Agriculture, value added (% GDP) (%)",1997,23.107765
Côte d'Ivoire,Human Development Index (HDI) [highest = 1] (-),1997,0.403
Côte d'Ivoire,Agricultural water withdrawal as % of total water withdrawal (%),1997,53.01423811
Côte d'Ivoire,Total population with access to safe drinking-water (JMP) (%),1997,77.3
Côte d'Ivoire,Urban population with access to safe drinking-water (JMP) (%),1997,91.1
Côte d'Ivoire,GDP per capita (current US$/inhab),2002,710.964717
Côte d'Ivoire,"Agriculture, value added (% GDP) (%)",2002,27.270298
Côte d'Ivoire,Human Development Index (HDI) [highest = 1] (-),2002,0.409
Côte d'Ivoire,Agricultural water withdrawal as % of total water withdrawal (%),2002,40.82841852
Côte d'Ivoire,Total population with access to safe drinking-water (JMP) (%),2002,78.5
Côte d'Ivoire,Urban population with access to safe drinking-water (JMP) (%),2002,91.7
Côte d'Ivoire,GDP per capita (current US$/inhab),2007,1065.803927
Côte d'Ivoire,"Agriculture, value added (% GDP) (%)",2007,21.996715
Côte d'Ivoire,Human Development Index (HDI) [highest = 1] (-),2007,0.435
Côte d'Ivoire,Agricultural water withdrawal as % of total water withdrawal (%),2007,40.71509993
Côte d'Ivoire,Total population with access to safe drinking-water (JMP) (%),2007,79.8
Côte d'Ivoire,Urban population with access to safe drinking-water (JMP) (%),2007,92.3
